Plot Title: rgaws_as,Z2802,GMT+8,,,,,
29496,08/31/18 下午01时56分50秒,-999,,,,,
29497,08/31/18 下午02时56分50秒,-999,,,,,
29498,08/31/18 下午03时56分50秒,-999,,,,,
29499,08/31/18 下午04时56分50秒,-999,,,,,
29500,08/31/18 下午05时56分50秒,-999,,,,,
29501,08/31/18 下午06时56分50秒,-999,,,,,
29502,08/31/18 下午07时56分50秒,-999,,,,,
29503,08/31/18 下午08时56分50秒,-999,,,,,
29504,08/31/18 下午09时56分50秒,-999,,,,,
29505,08/31/18 下午10时56分50秒,-999,,,,,
29506,08/31/18 下午11时56分50秒,-999,,,,,
29507,09/01/18 上午12时56分50秒,-999,,,,,
29508,09/01/18 上午01时56分50秒,-999,,,,,
29509,09/01/18 上午02时56分50秒,-999,,,,,
29510,09/01/18 上午03时56分50秒,-999,,,,,
29511,09/01/18 上午04时56分50秒,-999,,,,,
29512,09/01/18 上午05时56分50秒,-999,,,,,
29513,09/01/18 上午06时56分50秒,-999,,,,,
29514,09/01/18 上午07时56分50秒,-999,,,,,
29515,09/01/18 上午08时56分50秒,-999,,,,,
29516,09/01/18 上午09时56分50秒,-999,,,,,
29517,09/01/18 上午10时56分50秒,-999,,,,,
29518,09/01/18 上午11时56分50秒,-999,,,,,
29519,09/01/18 下午12时56分50秒,-999,,,,,
29520,09/01/18 下午01时56分50秒,-999,,,,,
29521,09/01/18 下午02时56分50秒,-999,,,,,
29522,09/01/18 下午03时56分50秒,-999,,,,,
29523,09/01/18 下午04时56分50秒,-999,,,,,
29524,09/01/18 下午05时56分50秒,-999,,,,,
29525,09/01/18 下午06时56分50秒,-999,,,,,
29526,09/01/18 下午07时56分50秒,-999,,,,,
29527,09/01/18 下午08时56分50秒,-999,,,,,
29528,09/01/18 下午09时56分50秒,-999,,,,,
29529,09/01/18 下午10时56分50秒,-999,,,,,
29530,09/01/18 下午11时31分28秒,5876,,,,,
29531,09/01/18 下午11时31分29秒,5877,,,,,
29532,09/01/18 下午11时56分50秒,-999,,,,,
29533,09/02/18 上午12时56分50秒,-999,,,,,
29534,09/02/18 上午01时56分50秒,-999,,,,,
29535,09/02/18 上午02时56分50秒,-999,,,,,
29536,09/02/18 上午03时56分50秒,-999,,,,,
29537,09/02/18 上午04时56分50秒,-999,,,,,
29538,09/02/18 上午05时56分50秒,-999,,,,,
29539,09/02/18 上午06时00分52秒,5878,,,,,
29540,09/02/18 上午06时12分53秒,5879,,,,,
29541,09/02/18 上午06时56分50秒,-999,,,,,
29542,09/02/18 上午07时10分57秒,5880,,,,,
29543,09/02/18 上午07时36分26秒,5881,,,,,
29544,09/02/18 上午07时49分43秒,5882,,,,,
29545,09/02/18 上午07时56分50秒,-999,,,,,
29546,09/02/18 上午07时57分51秒,5883,,,,,
29547,09/02/18 上午08时06分11秒,5884,,,,,
29548,09/02/18 上午08时15分08秒,5885,,,,,
29549,09/02/18 上午08时15分09秒,5886,,,,,
29550,09/02/18 上午08时25分50秒,5887,,,,,
29551,09/02/18 上午08时35分27秒,5888,,,,,
29552,09/02/18 上午08时48分55秒,5889,,,,,
29553,09/02/18 上午08时56分38秒,5890,,,,,
29554,09/02/18 上午08时56分50秒,-999,,,,,
29555,09/02/18 上午09时18分02秒,5891,,,,,
29556,09/02/18 上午09时37分44秒,5892,,,,,
29557,09/02/18 上午09时56分50秒,-999,,,,,
29558,09/02/18 上午09时58分28秒,5893,,,,,
29559,09/02/18 上午10时13分39秒,5894,,,,,
29560,09/02/18 上午10时27分38秒,5895,,,,,
29561,09/02/18 上午10时46分44秒,5896,,,,,
29562,09/02/18 上午10时56分50秒,-999,,,,,
29563,09/02/18 上午11时56分50秒,-999,,,,,
29564,09/02/18 下午12时56分50秒,-999,,,,,
29565,09/02/18 下午01时56分50秒,-999,,,,,
29566,09/02/18 下午02时56分50秒,-999,,,,,
29567,09/02/18 下午03时56分50秒,-999,,,,,
29568,09/02/18 下午04时56分50秒,-999,,,,,
29569,09/02/18 下午05时56分50秒,-999,,,,,
29570,09/02/18 下午06时56分50秒,-999,,,,,
29571,09/02/18 下午07时56分50秒,-999,,,,,
29572,09/02/18 下午08时56分50秒,-999,,,,,
29573,09/02/18 下午09时56分50秒,-999,,,,,
29574,09/02/18 下午10时56分50秒,-999,,,,,
29575,09/02/18 下午11时29分23秒,5897,,,,,
29576,09/02/18 下午11时56分50秒,-999,,,,,
29577,09/03/18 上午12时56分50秒,-999,,,,,
29578,09/03/18 上午01时32分07秒,5898,,,,,
29579,09/03/18 上午01时32分08秒,5899,,,,,
29580,09/03/18 上午01时38分19秒,5900,,,,,
29581,09/03/18 上午01时42分29秒,5901,,,,,
29582,09/03/18 上午01时48分24秒,5902,,,,,
29583,09/03/18 上午01时54分40秒,5903,,,,,
29584,09/03/18 上午01时56分50秒,-999,,,,,
29585,09/03/18 上午02时03分23秒,5904,,,,,
29586,09/03/18 上午02时07分11秒,5905,,,,,
29587,09/03/18 上午02时09分26秒,5906,,,,,
29588,09/03/18 上午02时10分36秒,5907,,,,,
29589,09/03/18 上午02时12分30秒,5908,,,,,
29590,09/03/18 上午02时14分14秒,5909,,,,,
29591,09/03/18 上午02时16分51秒,5910,,,,,
29592,09/03/18 上午02时19分34秒,5911,,,,,
29593,09/03/18 上午02时24分40秒,5912,,,,,
29594,09/03/18 上午02时29分00秒,5913,,,,,
29595,09/03/18 上午02时30分57秒,5914,,,,,
29596,09/03/18 上午02时32分15秒,5915,,,,,
29597,09/03/18 上午02时34分16秒,5916,,,,,
29598,09/03/18 上午02时35分26秒,5917,,,,,
29599,09/03/18 上午02时38分27秒,5918,,,,,
29600,09/03/18 上午02时55分16秒,5919,,,,,
29601,09/03/18 上午02时56分50秒,-999,,,,,
29602,09/03/18 上午03时56分50秒,-999,,,,,
29603,09/03/18 上午04时55分14秒,5920,,,,,
29604,09/03/18 上午04时56分50秒,-999,,,,,
29605,09/03/18 上午05时56分50秒,-999,,,,,
29606,09/03/18 上午06时56分50秒,-999,,,,,
29607,09/03/18 上午07时56分50秒,-999,,,,,
29608,09/03/18 上午08时56分50秒,-999,,,,,
29609,09/03/18 上午09时56分50秒,-999,,,,,
29610,09/03/18 上午10时56分50秒,-999,,,,,
29611,09/03/18 上午11时56分50秒,-999,,,,,
29612,09/03/18 下午12时56分50秒,-999,,,,,
29613,09/03/18 下午01时56分50秒,-999,,,,,
29614,09/03/18 下午02时56分50秒,-999,,,,,
29615,09/03/18 下午03时56分50秒,-999,,,,,
29616,09/03/18 下午04时56分50秒,-999,,,,,
29617,09/03/18 下午05时56分50秒,-999,,,,,
29618,09/03/18 下午06时56分50秒,-999,,,,,
29619,09/03/18 下午07时56分50秒,-999,,,,,
29620,09/03/18 下午08时56分50秒,-999,,,,,
29621,09/03/18 下午09时56分50秒,-999,,,,,
29622,09/03/18 下午10时56分50秒,-999,,,,,
29623,09/03/18 下午11时56分50秒,-999,,,,,
29624,09/04/18 上午12时56分50秒,-999,,,,,
29625,09/04/18 上午01时56分50秒,-999,,,,,
29626,09/04/18 上午02时56分50秒,-999,,,,,
29627,09/04/18 上午03时56分50秒,-999,,,,,
29628,09/04/18 上午04时56分50秒,-999,,,,,
29629,09/04/18 上午05时56分50秒,-999,,,,,
29630,09/04/18 上午06时56分50秒,-999,,,,,
29631,09/04/18 上午07时56分50秒,-999,,,,,
29632,09/04/18 上午08时56分50秒,-999,,,,,
29633,09/04/18 上午09时56分50秒,-999,,,,,
29634,09/04/18 上午10时56分50秒,-999,,,,,
29635,09/04/18 上午11时56分50秒,-999,,,,,
29636,09/04/18 下午12时56分50秒,-999,,,,,
29637,09/04/18 下午01时56分50秒,-999,,,,,
29638,09/04/18 下午02时56分50秒,-999,,,,,
29639,09/04/18 下午03时10分14秒,5921,,,,,
29640,09/04/18 下午03时10分15秒,5922,,,,,
29641,09/04/18 下午03时17分56秒,5923,,,,,
29642,09/04/18 下午03时56分50秒,-999,,,,,
29643,09/04/18 下午04时56分50秒,-999,,,,,
29644,09/04/18 下午05时28分26秒,5924,,,,,
29645,09/04/18 下午05时31分19秒,5925,,,,,
29646,09/04/18 下午05时34分06秒,5926,,,,,
29647,09/04/18 下午05时37分37秒,5927,,,,,
29648,09/04/18 下午05时56分50秒,-999,,,,,
29649,09/04/18 下午06时12分02秒,5928,,,,,
29650,09/04/18 下午06时16分42秒,5929,,,,,
29651,09/04/18 下午06时33分03秒,5930,,,,,
29652,09/04/18 下午06时56分50秒,-999,,,,,
29653,09/04/18 下午07时47分51秒,5931,,,,,
29654,09/04/18 下午07时56分50秒,-999,,,,,
29655,09/04/18 下午08时00分42秒,5932,,,,,
29656,09/04/18 下午08时12分07秒,5933,,,,,
29657,09/04/18 下午08时12分08秒,5934,,,,,
29658,09/04/18 下午08时45分40秒,5935,,,,,
29659,09/04/18 下午08时56分50秒,-999,,,,,
29660,09/04/18 下午09时56分50秒,-999,,,,,
29661,09/04/18 下午10时14分56秒,5936,,,,,
29662,09/04/18 下午10时21分45秒,5937,,,,,
29663,09/04/18 下午10时56分50秒,-999,,,,,
29664,09/04/18 下午11时06分14秒,5938,,,,,
29665,09/04/18 下午11时56分50秒,-999,,,,,
29666,09/05/18 上午12时56分50秒,-999,,,,,
29667,09/05/18 上午01时56分50秒,-999,,,,,
29668,09/05/18 上午02时56分50秒,-999,,,,,
29669,09/05/18 上午03时56分50秒,-999,,,,,
29670,09/05/18 上午04时56分50秒,-999,,,,,
29671,09/05/18 上午05时56分50秒,-999,,,,,
29672,09/05/18 上午06时56分50秒,-999,,,,,
29673,09/05/18 上午07时56分50秒,-999,,,,,
29674,09/05/18 上午08时56分50秒,-999,,,,,
29675,09/05/18 上午09时56分50秒,-999,,,,,
29676,09/05/18 上午10时56分50秒,-999,,,,,
29677,09/05/18 上午11时56分50秒,-999,,,,,
29678,09/05/18 下午12时56分50秒,-999,,,,,
29679,09/05/18 下午01时56分50秒,-999,,,,,
29680,09/05/18 下午02时56分50秒,-999,,,,,
29681,09/05/18 下午03时56分50秒,-999,,,,,
29682,09/05/18 下午04时56分50秒,-999,,,,,
29683,09/05/18 下午05时56分50秒,-999,,,,,
29684,09/05/18 下午06时56分50秒,-999,,,,,
29685,09/05/18 下午07时56分50秒,-999,,,,,
29686,09/05/18 下午08时56分50秒,-999,,,,,
29687,09/05/18 下午09时56分50秒,-999,,,,,
29688,09/05/18 下午10时56分50秒,-999,,,,,
29689,09/05/18 下午11时56分50秒,-999,,,,,
29690,09/06/18 上午12时56分50秒,-999,,,,,
29691,09/06/18 上午01时56分50秒,-999,,,,,
29692,09/06/18 上午02时56分50秒,-999,,,,,
29693,09/06/18 上午03时23分17秒,5939,,,,,
29694,09/06/18 上午03时56分50秒,-999,,,,,
29695,09/06/18 上午04时56分50秒,-999,,,,,
29696,09/06/18 上午05时56分50秒,-999,,,,,
29697,09/06/18 上午06时56分50秒,-999,,,,,
29698,09/06/18 上午07时56分50秒,-999,,,,,
29699,09/06/18 上午08时56分50秒,-999,,,,,
29700,09/06/18 上午09时56分50秒,-999,,,,,
29701,09/06/18 上午10时56分50秒,-999,,,,,
29702,09/06/18 上午11时56分50秒,-999,,,,,
29703,09/06/18 下午12时56分50秒,-999,,,,,
29704,09/06/18 下午01时56分50秒,-999,,,,,
29705,09/06/18 下午02时56分50秒,-999,,,,,
29706,09/06/18 下午03时56分50秒,-999,,,,,
29707,09/06/18 下午04时56分50秒,-999,,,,,
29708,09/06/18 下午05时56分50秒,-999,,,,,
29709,09/06/18 下午06时56分50秒,-999,,,,,
29710,09/06/18 下午07时56分50秒,-999,,,,,
29711,09/06/18 下午08时56分50秒,-999,,,,,
29712,09/06/18 下午09时56分50秒,-999,,,,,
29713,09/06/18 下午10时56分50秒,-999,,,,,
29714,09/06/18 下午11时56分50秒,-999,,,,,
29715,09/07/18 上午12时56分50秒,-999,,,,,
29716,09/07/18 上午01时56分50秒,-999,,,,,
29717,09/07/18 上午02时56分50秒,-999,,,,,
29718,09/07/18 上午03时56分50秒,-999,,,,,
29719,09/07/18 上午04时56分50秒,-999,,,,,
29720,09/07/18 上午05时56分50秒,-999,,,,,
29721,09/07/18 上午06时56分50秒,-999,,,,,
29722,09/07/18 上午07时56分50秒,-999,,,,,
29723,09/07/18 上午08时56分50秒,-999,,,,,
29724,09/07/18 上午09时56分50秒,-999,,,,,
29725,09/07/18 上午10时56分50秒,-999,,,,,
29726,09/07/18 上午11时56分50秒,-999,,,,,
29727,09/07/18 下午12时56分50秒,-999,,,,,
29728,09/07/18 下午01时56分50秒,-999,,,,,
29729,09/07/18 下午02时56分50秒,-999,,,,,
29730,09/07/18 下午03时56分50秒,-999,,,,,
29731,09/07/18 下午04时56分50秒,-999,,,,,
29732,09/07/18 下午05时56分50秒,-999,,,,,
29733,09/07/18 下午06时56分50秒,-999,,,,,
29734,09/07/18 下午07时56分50秒,-999,,,,,
29735,09/07/18 下午08时56分50秒,-999,,,,,
29736,09/07/18 下午09时56分50秒,-999,,,,,
29737,09/07/18 下午10时56分50秒,-999,,,,,
29738,09/07/18 下午11时56分50秒,-999,,,,,
29739,09/08/18 上午12时56分50秒,-999,,,,,
29740,09/08/18 上午01时56分50秒,-999,,,,,
29741,09/08/18 上午02时56分50秒,-999,,,,,
29742,09/08/18 上午03时56分50秒,-999,,,,,
29743,09/08/18 上午04时56分50秒,-999,,,,,
29744,09/08/18 上午05时56分50秒,-999,,,,,
29745,09/08/18 上午06时56分50秒,-999,,,,,
29746,09/08/18 上午07时56分50秒,-999,,,,,
29747,09/08/18 上午08时56分50秒,-999,,,,,
29748,09/08/18 上午09时56分50秒,-999,,,,,
29749,09/08/18 上午10时56分50秒,-999,,,,,
29750,09/08/18 上午11时56分50秒,-999,,,,,
29751,09/08/18 下午12时56分50秒,-999,,,,,
29752,09/08/18 下午01时56分50秒,-999,,,,,
29753,09/08/18 下午02时56分50秒,-999,,,,,
29754,09/08/18 下午03时56分50秒,-999,,,,,
29755,09/08/18 下午04时56分50秒,-999,,,,,
29756,09/08/18 下午05时56分50秒,-999,,,,,
29757,09/08/18 下午06时56分50秒,-999,,,,,
29758,09/08/18 下午07时56分50秒,-999,,,,,
29759,09/08/18 下午08时56分50秒,-999,,,,,
29760,09/08/18 下午09时56分50秒,-999,,,,,
29761,09/08/18 下午10时56分50秒,-999,,,,,
29762,09/08/18 下午11时56分50秒,-999,,,,,
29763,09/09/18 上午12时56分50秒,-999,,,,,
29764,09/09/18 上午01时56分50秒,-999,,,,,
29765,09/09/18 上午02时56分50秒,-999,,,,,
29766,09/09/18 上午03时56分50秒,-999,,,,,
29767,09/09/18 上午04时56分50秒,-999,,,,,
29768,09/09/18 上午05时56分50秒,-999,,,,,
29769,09/09/18 上午06时56分50秒,-999,,,,,
29770,09/09/18 上午07时56分50秒,-999,,,,,
29771,09/09/18 上午08时13分16秒,5940,,,,,
29772,09/09/18 上午08时56分50秒,-999,,,,,
29773,09/09/18 上午09时56分50秒,-999,,,,,
29774,09/09/18 上午10时56分50秒,-999,,,,,
29775,09/09/18 上午11时56分50秒,-999,,,,,
29776,09/09/18 下午12时23分28秒,5941,,,,,
29777,09/09/18 下午12时56分50秒,-999,,,,,
29778,09/09/18 下午01时56分50秒,-999,,,,,
29779,09/09/18 下午02时56分50秒,-999,,,,,
29780,09/09/18 下午03时56分50秒,-999,,,,,
29781,09/09/18 下午04时56分50秒,-999,,,,,
29782,09/09/18 下午05时56分50秒,-999,,,,,
29783,09/09/18 下午06时56分50秒,-999,,,,,
29784,09/09/18 下午07时56分50秒,-999,,,,,
29785,09/09/18 下午08时56分50秒,-999,,,,,
29786,09/09/18 下午09时56分50秒,-999,,,,,
29787,09/09/18 下午10时56分50秒,-999,,,,,
29788,09/09/18 下午11时56分50秒,-999,,,,,
29789,09/10/18 上午12时56分50秒,-999,,,,,
29790,09/10/18 上午01时44分43秒,5942,,,,,
29791,09/10/18 上午01时44分44秒,5943,,,,,
29792,09/10/18 上午01时49分03秒,5944,,,,,
29793,09/10/18 上午01时53分59秒,5945,,,,,
29794,09/10/18 上午01时56分50秒,-999,,,,,
29795,09/10/18 上午02时05分04秒,5946,,,,,
29796,09/10/18 上午02时37分02秒,5947,,,,,
29797,09/10/18 上午02时56分50秒,-999,,,,,
29798,09/10/18 上午03时48分02秒,5948,,,,,
29799,09/10/18 上午03时56分50秒,-999,,,,,
29800,09/10/18 上午03时58分13秒,5949,,,,,
29801,09/10/18 上午04时07分41秒,5950,,,,,
29802,09/10/18 上午04时32分46秒,5951,,,,,
29803,09/10/18 上午04时56分50秒,-999,,,,,
29804,09/10/18 上午05时45分59秒,5952,,,,,
29805,09/10/18 上午05时56分50秒,-999,,,,,
29806,09/10/18 上午06时51分28秒,5953,,,,,
29807,09/10/18 上午06时52分48秒,5954,,,,,
29808,09/10/18 上午06时54分51秒,5955,,,,,
29809,09/10/18 上午06时56分06秒,5956,,,,,
29810,09/10/18 上午06时56分50秒,-999,,,,,
29811,09/10/18 上午06时57分29秒,5957,,,,,
29812,09/10/18 上午06时59分11秒,5958,,,,,
29813,09/10/18 上午07时02分14秒,5959,,,,,
29814,09/10/18 上午07时02分15秒,5960,,,,,
29815,09/10/18 上午07时06分39秒,5961,,,,,
29816,09/10/18 上午07时20分38秒,5962,,,,,
29817,09/10/18 上午07时35分01秒,5963,,,,,
29818,09/10/18 上午07时56分50秒,-999,,,,,
29819,09/10/18 上午08时21分50秒,5964,,,,,
29820,09/10/18 上午08时55分23秒,5965,,,,,
29821,09/10/18 上午08时56分50秒,-999,,,,,
29822,09/10/18 上午09时03分57秒,5966,,,,,
29823,09/10/18 上午09时16分13秒,5967,,,,,
29824,09/10/18 上午09时55分56秒,5968,,,,,
29825,09/10/18 上午09时56分50秒,-999,,,,,
29826,09/10/18 上午10时56分50秒,-999,,,,,
29827,09/10/18 上午10时59分15秒,5969,,,,,
29828,09/10/18 上午10时59分16秒,5970,,,,,
29829,09/10/18 上午11时56分50秒,-999,,,,,
29830,09/10/18 下午12时56分50秒,-999,,,,,
29831,09/10/18 下午01时56分50秒,-999,,,,,
29832,09/10/18 下午02时56分50秒,-999,,,,,
29833,09/10/18 下午03时56分50秒,-999,,,,,
29834,09/10/18 下午04时56分50秒,-999,,,,,
29835,09/10/18 下午05时56分50秒,-999,,,,,
29836,09/10/18 下午06时56分50秒,-999,,,,,
29837,09/10/18 下午07时56分50秒,-999,,,,,
29838,09/10/18 下午08时56分50秒,-999,,,,,
29839,09/10/18 下午09时56分50秒,-999,,,,,
29840,09/10/18 下午10时56分50秒,-999,,,,,
29841,09/10/18 下午11时56分50秒,-999,,,,,
29842,09/11/18 上午12时56分50秒,-999,,,,,
29843,09/11/18 上午01时02分58秒,5971,,,,,
29844,09/11/18 上午01时50分00秒,5972,,,,,
29845,09/11/18 上午01时56分50秒,-999,,,,,
29846,09/11/18 上午02时35分17秒,5973,,,,,
29847,09/11/18 上午02时56分50秒,-999,,,,,
29848,09/11/18 上午03时04分28秒,5974,,,,,
29849,09/11/18 上午03时28分58秒,5975,,,,,
29850,09/11/18 上午03时45分36秒,5976,,,,,
29851,09/11/18 上午03时56分50秒,-999,,,,,
29852,09/11/18 上午04时56分50秒,-999,,,,,
29853,09/11/18 上午04时59分37秒,5977,,,,,
29854,09/11/18 上午04时59分38秒,5978,,,,,
29855,09/11/18 上午05时42分28秒,5979,,,,,
29856,09/11/18 上午05时56分50秒,-999,,,,,
29857,09/11/18 上午06时56分50秒,-999,,,,,
29858,09/11/18 上午07时27分18秒,5980,,,,,
29859,09/11/18 上午07时56分50秒,-999,,,,,
29860,09/11/18 上午08时45分24秒,5981,,,,,
29861,09/11/18 上午08时56分50秒,-999,,,,,
29862,09/11/18 上午09时56分50秒,-999,,,,,
29863,09/11/18 上午10时56分50秒,-999,,,,,
29864,09/11/18 上午11时56分50秒,-999,,,,,
29865,09/11/18 下午12时56分50秒,-999,,,,,
29866,09/11/18 下午01时56分50秒,-999,,,,,
29867,09/11/18 下午02时56分50秒,-999,,,,,
29868,09/11/18 下午03时56分50秒,-999,,,,,
29869,09/11/18 下午04时56分50秒,-999,,,,,
29870,09/11/18 下午05时56分50秒,-999,,,,,
29871,09/11/18 下午06时56分50秒,-999,,,,,
29872,09/11/18 下午07时56分50秒,-999,,,,,
29873,09/11/18 下午08时56分50秒,-999,,,,,
29874,09/11/18 下午09时56分50秒,-999,,,,,
29875,09/11/18 下午10时56分50秒,-999,,,,,
29876,09/11/18 下午11时11分19秒,5982,,,,,
29877,09/11/18 下午11时56分50秒,-999,,,,,
29878,09/12/18 上午12时36分35秒,5983,,,,,
29879,09/12/18 上午12时56分50秒,-999,,,,,
29880,09/12/18 上午01时44分14秒,5984,,,,,
29881,09/12/18 上午01时56分50秒,-999,,,,,
29882,09/12/18 上午02时39分40秒,5985,,,,,
29883,09/12/18 上午02时56分50秒,-999,,,,,
29884,09/12/18 上午03时22分38秒,5986,,,,,
29885,09/12/18 上午03时56分50秒,-999,,,,,
29886,09/12/18 上午04时11分50秒,5987,,,,,
29887,09/12/18 上午04时56分50秒,-999,,,,,
29888,09/12/18 上午05时56分50秒,-999,,,,,
29889,09/12/18 上午06时41分18秒,5988,,,,,
29890,09/12/18 上午06时56分50秒,-999,,,,,
29891,09/12/18 上午07时56分50秒,-999,,,,,
29892,09/12/18 上午08时48分41秒,5989,,,,,
29893,09/12/18 上午08时56分50秒,-999,,,,,
29894,09/12/18 上午09时01分31秒,5990,,,,,
29895,09/12/18 上午09时11分34秒,5991,,,,,
29896,09/12/18 上午09时32分45秒,5992,,,,,
29897,09/12/18 上午09时56分50秒,-999,,,,,
29898,09/12/18 上午10时56分50秒,-999,,,,,
29899,09/12/18 上午11时56分50秒,-999,,,,,
29900,09/12/18 下午12时56分50秒,-999,,,,,
29901,09/12/18 下午01时56分50秒,-999,,,,,
29902,09/12/18 下午02时56分50秒,-999,,,,,
29903,09/12/18 下午03时38分21秒,5993,,,,,
29904,09/12/18 下午03时56分50秒,-999,,,,,
29905,09/12/18 下午04时56分50秒,-999,,,,,
29906,09/12/18 下午05时56分50秒,-999,,,,,
29907,09/12/18 下午06时33分57秒,5994,,,,,
29908,09/12/18 下午06时36分10秒,5995,,,,,
29909,09/12/18 下午06时42分54秒,5996,,,,,
29910,09/12/18 下午06时56分50秒,-999,,,,,
29911,09/12/18 下午07时18分10秒,5997,,,,,
29912,09/12/18 下午07时47分18秒,5998,,,,,
29913,09/12/18 下午07时56分50秒,-999,,,,,
29914,09/12/18 下午08时12分20秒,5999,,,,,
29915,09/12/18 下午08时17分19秒,6000,,,,,
29916,09/12/18 下午08时19分21秒,6001,,,,,
29917,09/12/18 下午08时35分23秒,6002,,,,,
29918,09/12/18 下午08时47分36秒,6003,,,,,
29919,09/12/18 下午08时50分54秒,6004,,,,,
29920,09/12/18 下午08时53分09秒,6005,,,,,
29921,09/12/18 下午08时55分37秒,6006,,,,,
29922,09/12/18 下午08时56分50秒,-999,,,,,
29923,09/12/18 下午08时57分55秒,6007,,,,,
29924,09/12/18 下午09时01分52秒,6008,,,,,
29925,09/12/18 下午09时10分11秒,6009,,,,,
29926,09/12/18 下午09时36分24秒,6010,,,,,
29927,09/12/18 下午09时56分50秒,-999,,,,,
29928,09/12/18 下午10时01分10秒,6011,,,,,
29929,09/12/18 下午10时40分40秒,6012,,,,,
29930,09/12/18 下午10时56分50秒,-999,,,,,
29931,09/12/18 下午11时16分55秒,6013,,,,,
29932,09/12/18 下午11时24分41秒,6014,,,,,
29933,09/12/18 下午11时29分00秒,6015,,,,,
29934,09/12/18 下午11时47分14秒,6016,,,,,
29935,09/12/18 下午11时56分50秒,-999,,,,,
29936,09/12/18 下午11时58分10秒,6017,,,,,
29937,09/13/18 上午12时16分00秒,6018,,,,,
29938,09/13/18 上午12时56分50秒,-999,,,,,
29939,09/13/18 上午01时07分32秒,6019,,,,,
29940,09/13/18 上午01时33分59秒,6020,,,,,
29941,09/13/18 上午01时38分02秒,6021,,,,,
29942,09/13/18 上午01时41分22秒,6022,,,,,
29943,09/13/18 上午01时41分23秒,6023,,,,,
29944,09/13/18 上午01时47分35秒,6024,,,,,
29945,09/13/18 上午01时56分50秒,-999,,,,,
29946,09/13/18 上午02时46分59秒,6025,,,,,
29947,09/13/18 上午02时56分50秒,-999,,,,,
29948,09/13/18 上午03时56分50秒,-999,,,,,
29949,09/13/18 上午04时16分25秒,6026,,,,,
29950,09/13/18 上午04时56分50秒,-999,,,,,
29951,09/13/18 上午05时56分50秒,-999,,,,,
29952,09/13/18 上午06时21分34秒,6027,,,,,
29953,09/13/18 上午06时56分50秒,-999,,,,,
29954,09/13/18 上午07时41分44秒,6028,,,,,
29955,09/13/18 上午07时56分50秒,-999,,,,,
29956,09/13/18 上午08时56分50秒,-999,,,,,
29957,09/13/18 上午09时56分50秒,-999,,,,,
29958,09/13/18 上午10时56分50秒,-999,,,,,
29959,09/13/18 上午11时56分50秒,-999,,,,,
29960,09/13/18 下午12时56分50秒,-999,,,,,
29961,09/13/18 下午01时56分50秒,-999,,,,,
29962,09/13/18 下午02时56分50秒,-999,,,,,
29963,09/13/18 下午03时56分50秒,-999,,,,,
29964,09/13/18 下午04时56分50秒,-999,,,,,
29965,09/13/18 下午05时56分50秒,-999,,,,,
29966,09/13/18 下午06时56分50秒,-999,,,,,
29967,09/13/18 下午07时05分03秒,6029,,,,,
29968,09/13/18 下午07时36分07秒,6030,,,,,
29969,09/13/18 下午07时56分50秒,-999,,,,,
29970,09/13/18 下午08时56分50秒,-999,,,,,
29971,09/13/18 下午09时56分50秒,-999,,,,,
29972,09/13/18 下午10时56分50秒,-999,,,,,
29973,09/13/18 下午11时56分50秒,-999,,,,,
29974,09/14/18 上午12时56分50秒,-999,,,,,
29975,09/14/18 上午01时35分40秒,6031,,,,,
29976,09/14/18 上午01时56分50秒,-999,,,,,
29977,09/14/18 上午02时14分11秒,6032,,,,,
29978,09/14/18 上午02时53分44秒,6033,,,,,
29979,09/14/18 上午02时53分45秒,6034,,,,,
29980,09/14/18 上午02时56分50秒,-999,,,,,
29981,09/14/18 上午03时56分50秒,-999,,,,,
29982,09/14/18 上午04时56分50秒,-999,,,,,
29983,09/14/18 上午05时56分50秒,-999,,,,,
29984,09/14/18 上午06时56分50秒,-999,,,,,
29985,09/14/18 上午07时56分50秒,-999,,,,,
29986,09/14/18 上午08时08分49秒,6035,,,,,
29987,09/14/18 上午08时56分50秒,-999,,,,,
29988,09/14/18 上午09时56分50秒,-999,,,,,
29989,09/14/18 上午10时56分50秒,-999,,,,,
29990,09/14/18 上午11时56分50秒,-999,,,,,
29991,09/14/18 下午12时56分50秒,-999,,,,,
29992,09/14/18 下午01时56分50秒,-999,,,,,
29993,09/14/18 下午02时56分50秒,-999,,,,,
29994,09/14/18 下午03时56分50秒,-999,,,,,
29995,09/14/18 下午04时56分50秒,-999,,,,,
29996,09/14/18 下午05时35分59秒,6036,,,,,
29997,09/14/18 下午05时42分23秒,6037,,,,,
29998,09/14/18 下午05时46分49秒,6038,,,,,
29999,09/14/18 下午05时51分01秒,6039,,,,,
30000,09/14/18 下午05时56分50秒,-999,,,,,
30001,09/14/18 下午06时11分46秒,6040,,,,,
30002,09/14/18 下午06时56分50秒,-999,,,,,
30003,09/14/18 下午07时56分50秒,-999,,,,,
30004,09/14/18 下午08时56分50秒,-999,,,,,
30005,09/14/18 下午09时56分50秒,-999,,,,,
30006,09/14/18 下午10时56分50秒,-999,,,,,
30007,09/14/18 下午11时21分20秒,6041,,,,,
30008,09/14/18 下午11时56分50秒,-999,,,,,
30009,09/15/18 上午12时10分58秒,6042,,,,,
30010,09/15/18 上午12时34分03秒,6043,,,,,
30011,09/15/18 上午12时43分11秒,6044,,,,,
30012,09/15/18 上午12时52分03秒,6045,,,,,
